project_id_original,project_id,researcher,title,institution,award_amount
CB-2003,43128,María del Refugio García Villegas,ESTUDIOS SOBRE LA REGULACIÓN Y LA EXPRESIÓN NEURONAL DEL CANAL DE SODIO Nax,Centro de Investigación y de Estudios Avanzados del IPN,1398459
CB-2003,43138,Alvaro Román Osornio Vargas,Efectos in vitro de las PM10 y PM2.5 en las lipoproteínas de baja densidad y en la actividad de los receptores scavenger en una línea de macrófagos,Instituto Nacional de Cancerología,1529688
CB-2003,43142,Héctor Gadsden Esparza,AUTOECOLOGÍA DE LA LAGARTIJA VIVÍPARA SCELOPORUS JARROVII EN EL SUR DEL BOLSÓN DE MAPIMÍ.,"Instituto de Ecología, A.C.",352100
CB-2003,43144,GREGORIO JORGE GOMEZ HERNANDEZ,"Evaluación de la nitrificación-desnitrificación en la eliminación de nitrógeno, azufre y compuestos recalcitrantes en el agua",Universidad Autónoma Metropolitana,2122884
CB-2003,43149,Miguel Angel  Meléndez  Lira,Preparación y caracterización de nuevos materiales semiconductores,Centro de Investigación y de Estudios Avanzados del IPN,205000
CB-2003,43161,Francisco Villa Villa,Modos de superficie en cristales fotónicos unidimensionales de meta-materiales,"Centro de Investigaciones en Optica, A.C.",255000
CB-2003,43164,Arturo Ortega Soto,Receptores y Transportadores Glutamatérgicos: Señalización y Regulación de la Expresión Genética II,Centro de Investigación y de Estudios Avanzados del IPN,1188000
CB-2003,43166,Ivana Moggio,Desarrollo de biosensores ópticos para el diagnóstico clínico de fluidos fisiológicos.,Centro de Investigación en Química Aplicada,1751680
CB-2003,43168,Elder De la Rosa  Cruz,Preparación y caracterización de materiales nanoestructurados: nanopartículas de óxidos y semiconductores que emiten en la región visible del espectro.,"Centro de Investigaciones en Optica, A.C.",730000
CB-2003,43173,MANUEL DE JESUS AGUILAR VEGA,ESTUDIO DEL EFECTO DEL TAMAÑO DEL BLOQUE SOBRE LAS PROPIEDADES DE TRANSPORTE Y SEPARACION DE GASES EN COPOLIMEROS.,"Centro de Investigación Científica de Yucatán, A.C.",319200
CB-2003,43175,JUAN VALERIO CAUICH RODRIGUEZ,POLÍMEROS NATURALES Y SINTÉTICOS PORTADORES DE ÓXIDO NÍTRICO Y SU EVALUACIÓN EN APLICACIONES CARDIOVASCULARES,"Centro de Investigación Científica de Yucatán, A.C.",540000
CB-2003,43192,Graciela Elizabeth Morales Balado,Materiales Poliméricos Porosos a partir de Nuevas Redes Poliméricas Interpenetradas Parcialmente termodisociables,Centro de Investigación en Química Aplicada,710000
CB-2003,43193,Meredith Gould Chambers,Structure and Function of Fertilization Proteins,Universidad Autónoma de Baja California,2365244
CB-2003,43194,Cristina Elizabeth Solano Sosa,ESTUDIO DE LOS PROCESOS INDUCIDOS CON LUZ LÁSER EN LOS POLÍMEROS FOTOANISOTRÓPOS,"Centro de Investigaciones en Optica, A.C.",653022
CB-2003,43208,Ruben Flores Espinoza,Fenomenos de Singularidad en Sistemas Dinamicos y Ecuaciones no-lineales.,Universidad de Sonora,450000
CB-2003,43224,IGNACIO CAMACHO ARROYO,Estudio del papel de la progesterona y de sus receptores en la proliferación y la viabilidad de líneas celulares de astrocitomas humanos,Universidad Nacional Autónoma de México,1430500
CB-2003,43226,JORGE ALFONSO GARCÍA MACEDO,TRANSPORTE DE CARGA Y GENERACIÓN DE SEGUNDO ARMÓNICO EN NANOMATERIALES PRODUCIDOS POR SOL-GEL,Universidad Nacional Autónoma de México,689000
CB-2003,43227,FERNANDO ORTEGA GUTIERREZ,"Estudio Mineralógico, Petrológico, Geoquímico, y Geocronológico de algunas Meteoritas Condríticas Mexicanas y Petrogénesis de sus Condros",Universidad Nacional Autónoma de México,701000
CB-2003,43228,ANA CARMELA RAMOS VALDIVIA,INTERRELACIONES  METABÓLICAS EN LA PRODUCCIÓN DE ALCALOIDES INDOL TERPÉNICOS EN UNCARIA TOMENTOSA  (uña de gato),Centro de Investigación y de Estudios Avanzados del IPN,1400000
CB-2003,43229,Guadalupe del Carmen Baños Marhaber,Caracterización de algunos aspectos de la participación funcional del ácido araquidónico y sus metabolitos en un modelo de rata hipertensa e hipertrigliceridémica,Instituto Nacional de Cardiología  Ignacio Chávez,262898
CB-2003,43234,Miguel Angel Solís Atala,Condensación Bose-Einstein de bosones compuestos restringidos espacialmente,Universidad Nacional Autónoma de México,283928
CB-2003,43235,Cristina Isabel Martínez Rascón,Prácticas Sociales de Ocupación y Apropiación de la Periferia Hermosillense. Nuevos Elementos para un Programa Municipal de Reservas Territoriales,El Colegio de Sonora,357894
CB-2003,43243,Francisco Gonzalo Bolivar Zapata,INGENIERÍA METABÓLICA Y ANÁLISIS DEL TRANSCRIPTOMA APLICADOS AL DESARROLLO Y CARACTERIZACIÓN DE CEPAS DE ESCHERICHIA COLI DISEÑADAS PARA LA PRODUCCIÓN DE MOLÉCULAS AROMÁTICAS DE INTERÉS COMERCIAL,Universidad Nacional Autónoma de México,2752604
CB-2003,43244,FERNANDO DÍAZ OTERO,EVALUACIÓN DE LA INMUNIDAD PROTECTORA CONTRA LA TUBERCULOSIS BOVINA EMPLEANDO BCG Y EXTRACTO PROTEICO DE FILTRADO DE CULTIVO.,Fundación Mexicana para la Investigación Agropecuaria y Forestal A.C.,3717458
CB-2003,43249,Ilie Sava Racotta Dimitrov,Influencia de los ácidos grasos poli-insaturados sobre el sistema de defensa y la susceptibilidad al estrés en camarón blanco (Litopenaeus vannamei),"Centro de Investigaciones Biológicas del Noroeste, S.C.",1064450
CB-2003,43252,Alfredo Cruz Orea,Caracterización térmica y de permeabilidad al vapor de agua de películas comestibles basadas en la interacción de proteina y almidón,Centro de Investigación y de Estudios Avanzados del IPN,1167692
CB-2003,43259,Víctor Aurelio Zúñiga González,"Migración Internacional, Trayectorias Escolares y Pobreza (Inclusión/ Exclusión en las Escuelas Mexicanas y Trasnacionalismo de los Menores Migrantes Mexicanos)",Universidad de Monterrey,775800
CB-2003,43263,NICOLAS JUAREZ RODRIGUEZ,NUEVO METODO DE CAPACITANCIA SUBSTANCIAL Y ELIMINACION DE OSCILACION EN PROBLEMAS STEFAN ADVECTIVOS,Dirección General de Institutos Tecnológicos,871000
CB-2003,43279,Emilio Barocio Espejo,Desarrollo de Metodologías de Análisis No-Lineal para el Estudio y Control de  Oscilaciones Electromecánicas en Sistemas Eléctricos que Operan en Condiciones de Estrés,Universidad Autónoma de Nuevo León,136500
CB-2003,43280,JUAN MENDEZ VIVAR,CONSOLIDACION DE PIEDRA CALIZA,Universidad Autónoma Metropolitana,1074000
CB-2003,43285,Bulmaro Cisneros Vega,Función de la distrofina Dp71 en el núcleo de las neuronas  y su relación con la expresión de genes neuronales,Centro de Investigación y de Estudios Avanzados del IPN,1793919
CB-2003,43290,YURIY SHKVARKO,DESARROLLO DE MÉTODOS Y SOFTWARE PARA EL MAPEO Y CARACTERIZACIÓN INTELIGENTE DEL MEDIO AMBIENTE MEDIANTE FUSIÓN DE TÉCNICAS DE PERCEPCIÓN REMOTA Y COMPUTACIÓN NEURONAL,Centro de Investigación y de Estudios Avanzados del IPN,988891
CB-2003,43299,José Guillermo Pastor Jiménez,"Topología y geometría de variedades, orbidades y espacios racionalmente convexos",Instituto Tecnológico Autónomo de México,353000
CB-2003,43303,María Ana Beatriz Masera Cerutti,Literaturas Populares de la Nueva España (1690-1820): Revisión Crítica y Rescate Documental de Textos Marginados,Universidad Nacional Autónoma de México,1450798
CB-2003,43331,MARIA DE LA LUZ NAVARRO ANGULO,Variación diurna de la suceptibilidad del cerebro frente a un traumatismo craneoencefálico. Participación de los sistemas inhibidores: gabaérico y canabinérgico.,Universidad Nacional Autónoma de México,600000
CB-2003,43343,Luis Gerardo Herrera Montalvo,Aspectos ecológicos y fisiológicos relacionados con el uso del polen y el néctar por los Murciélagos Nectarivoros Filostomidos,Universidad Nacional Autónoma de México,671837
CB-2003,43360,Marco Antonio Espinosa Medina,ESTUDIOS DE LOS FENOMENOS DE CORROSION Y DE TRANSPORTE EN ESTADO SÓLIDO DE MATERIALES INTERMETALICOS BASADOS EN FeAl PARA APLICACIÓN ESTRUCTURAL A ALTA TEMPERATURA,Instituto Mexicano del Petróleo,1298475
CB-2003,43370,José Eduardo Pérez Salazar,Estudio de la participación de la cinasa de adhesión focal de 125 kDa en la  vía de transducción de señales mediada por colágena humana tipo IV en células de adenocarcinoma mamario MCF7,Centro de Investigación y de Estudios Avanzados del IPN,1411180
CB-2003,43371,Estela Sánchez Quintanar,Mecanismos de Control Traduccional en Maíz que Regulan el Crecimiento y la Proliferación Celular,Universidad Nacional Autónoma de México,590000
CB-2003,43374,Raymundo Bautista Ramos,Funtores  de  reducción,Universidad Nacional Autónoma de México,120000
CB-2003,43375,Luis Benet Fernández,Dispersión caótica clásica y cuántica,Universidad Nacional Autónoma de México,639990
CB-2003,43377,Adolfo Guzmán Arenas,Precision-controlled retrieval of qualitative information,Instituto Politécnico Nacional,1098000
CB-2003,43381,Ramiro Rico Martinez,Caracterizacion y Modelos Empiricos de Sistemas No-Lineales: Sistemas de Flujo incompresible y simulaciones moleculares-estocasticas.,Dirección General de Institutos Tecnológicos,438000
CB-2003,43387,Gustavo Arturo Iglesias Silva,Desarrollo de una Ecuación Cúbica de Estado y Desarrollo de Capacidades de Alta Presión para la Medición de Densidades de Alta Exactitud,Dirección General de Institutos Tecnológicos,380870
CB-2003,43392,Lorenzo Guevara Olvera,"Construcción y caracterización de bibliotecas substractivas bajo condiciones de supresión (SSH) durante la interacción Sclerotium cepivorum-ajo (Allium sativum), para el aislamiento de genes involucrados en la patogénesis del hongo y en la respuesta de de",Dirección General de Institutos Tecnológicos,1607750
CB-2003,43400,ROBERTO LEYVA RAMOS,Adsorción de Compuestos Orgánicos y Aniones sobre Zeolitas Naturales Modificadas con Surfactantes,Universidad Autónoma de San Luis Potosí,1125866
CB-2003,43401,Gonzalo Martínez de la Escalera Lorenzo,"Función central de la prolactina como modulador de estrés: interacciones con vasopresina, hormona liberadora de la corticotropina y óxido nítrico",Universidad Nacional Autónoma de México,1748556
CB-2003,43412,Juan José Alvarado Gil,Desarrollo de nuevas metodologías no destructivas para el estudio de la degradación de materiales biomineralizados,Centro de Investigación y de Estudios Avanzados del IPN,1087864
CB-2003,43414,Ignacio Luis Garzón  Sosa,Nanocatálisis Computacional: Actividad Química y Enantioselectividad en Nanocúmulos Metálicos Quirales,Universidad Nacional Autónoma de México,1274223
CB-2003,43422,Stephen Vaughan Smith Watkins,Flujos TERMAR: Enumerating CO2 Sources and Sinks in a Regional Coastal Terrestrial and Marine Habitat Matrix,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C.",3232800
CB-2003,43424,Rafael David Mercado Solís,Resistencia a la fatiga térmica de aleaciones de hierro con alto contenido de cromo,Universidad Autónoma de Nuevo León,869703
CB-2003,43432,Vladimir Rabinovitch Likhtman,Desarrollo del Método de Operadores Límite y sus Aplicaciones,Instituto Politécnico Nacional,400000
CB-2003,43433,Vladimir Alexandrov Kuteynikov,ANÁLISIS EXPERIMENTAL Y MODELACIÓN MATEMÁTICA DE LA FUNCIÓN VESTIBULAR Y DISEÑO COMPUTACIONAL DE UN PROTOTIPO DE PRÓTESIS  VESTIBULAR.,Benemérita Universidad Autónoma de Puebla,852654
CB-2003,43436,Mario Alberto Rodríguez Pérez,Evaluación de la interrupción de la transmisión de Onchocerca volvulus en comunidades endémicas de Oaxaca y Chiapas mediante métodos moleculares.,Instituto Politécnico Nacional,1508757
CB-2003,43438,Ernesto García Pineda,Generación de derivados reactivos del oxígeno en frutos de aguacate (Persea americana Mill.) en respuesta al daño por herida.,Universidad Michoacana de San Nicolás de Hidalgo,600000
CB-2003,43440,SAMUEL ENOCH ESTRADA SOTO,Estudio químico y biológico de algunas plantas medicinales del Estado de Morelos utilizadas para el tratamiento de enfermedades gastrointestinales,Universidad Autónoma del Estado de Morelos,740432
CB-2003,43446,Miguel Huerta Viera,"EFECTOS DE LOS CANABINOIDES (WIN 55,212-2) SOBRE LA TENSIÓN EN MÚSCULO ESQUELÉTICO",Universidad de Colima,1149761
CB-2003,43450,Francisco Martín Goycoolea Valencia,Estudio de la impresión molecular de hidrogeles de quitosano y derivados para el desarrollo de materiales con capacidad de reconocimiento selectivo de contaminantes globales,"Centro de Investigación en Alimentación y Desarrollo, A.C.",1307370
CB-2003,43453,Juvencio Robles García,Estudio Teorico por Funcionales de la Densidad de la Interacción entre ciertos Cúmulos Semiconductores y algunos Contaminantes Orgánicos Clorados.,Universidad de Guanajuato,622022
CB-2003,43478,José Juan Manuel Ramírez Arredondo,Los dispositivos FACTS como alternativa para la operación de las redes eléctricas,Centro de Investigación y de Estudios Avanzados del IPN,1000000
CB-2003,43479,Séverine Durin Popy,Migración Indígena Urbana en el Noreste de México: el Caso de Monterrey,Centro de Investigaciones y Estudios Superiores en Antropología Social,867379
CB-2003,43485,Juan Luis Sariego Rodríguez,"Antropología del Norte de México: Territorios de Fronteras, Modelos de Desarrollo e Identidades Culturales",Instituto Nacional de Antropología E Historia,3835300
CB-2003,43489,MINERVA RAMOS GÓMEZ,Mecanismos moleculares de quimioprotección de componentes de extractos de especies nutraceúticas sobre el cáncer de colón.,Universidad Autónoma de Querétaro,1332702
CB-2003,43495,Mari Carmen Serra Puche,Identificación arqueológica de una ciudad  Xochitécatl-Cacaxtla durante el Formativo  y el Epiclásico,Universidad Nacional Autónoma de México,1800000
CB-2003,43502,Francisco Xavier Soberón Mainero,Diseño y desarrollo de un andamiaje estable para Evolución dirigida deactividades catalíticas.,Universidad Nacional Autónoma de México,2488043
CB-2003,43503,Patricia Ileana Joseph Bravo,Estudios sobre la función del TRH en el sistema límbico,Universidad Nacional Autónoma de México,1406581
CB-2003,43508,JOAQUIN TAMARIZ MASCARUA,"SINTESIS, REACTIVIDAD Y APLICACIONES SINTETICAS DE OLEFINAS CAPTODATIVAS Y DIENOS EXOCICLICOS DE 2-OXAZOLIDINONAS",Instituto Politécnico Nacional,1616682
CB-2003,43520,Rodolfo Silva Casarín,Hidrodinámica inducida por diques arrecife,Universidad Nacional Autónoma de México,1395250
CB-2003,43532,Carlos Ernesto Vargas Madrazo,Estructura de baja energía de núcleos estables y exóticos.,Universidad Veracruzana,609737
CB-2003,43534,Jaime Lazaro Klapp Escribano,DESARROLLO DE CODIGOS HIDRODINAMICOS Y APLICACIONES EN CIENCIA E INGENIERIA,Instituto Nacional de Investigaciones Nucleares,1658500
CB-2003,43538,Jaime Gonzalo  Cervantes  de Gortari,OPTIMACIÓN DE PROCESOS Y SISTEMAS EN LAS CIENCIAS TÉRMICAS,Universidad Nacional Autónoma de México,1014000
CB-2003,43540,Virginia Montiel Palma,Química de los Complejos de Metales de Transición con Enlaces M-Boro y M-Silicio. Estudio Estructural y de Reactividad de Complejos Hidruro-Metálicos con Enlaces Tipo Sigma Si-H y Sigma B-H. Implicaciones en Hidroboración e Hidrosilación,Universidad Autónoma del Estado de Morelos,1000000
CB-2003,43544,Ernesto Moreno Martínez,"DETERMINACIÓN DE MECANISMOS HEREDITARIOS Y MOLECULARES EN LA PÉRDIDA DE VIGOR, LONGEVIDAD, Y CONTAMINACIÓN POR AFLATOXINAS EN MAÍZ.",Universidad Nacional Autónoma de México,2768000
CB-2003,43553,Roberto Muñoz Guerrero,"Sistema de monitoreo en tiempo real de la calidad del agua, basado en lenguas electrónicas, aplicado a un modelo de planta potabilizadora.",Centro de Investigación y de Estudios Avanzados del IPN,755214
CB-2003,43563,Christian Bouchot,DETERMINACIÓN EXPERIMENTAL DE LA VISCOSIDAD DINÁMICA DE SISTEMAS DE SOLVENTES SUPERCRITICOS A ALTAS PRESIONES EN FASE GAS Y LÍQUIDA MEDIANTE LA TÉCNICA ELECTROMAGNÉTICA A FUERZA CONSTANTE.,Instituto Politécnico Nacional,570000
